image_path,information_type,identifiability_gold,location_gold,activity_gold,blur_presence,sharing_gold,high_level_category,subcategory
img1168,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal preferences,Hobbies/Leisure/Style
img1169,"[1,1,0,1,0,1,0,0]",2.0,0.0,1.0,0.0,"[0,0,0,0,0,0]",Socio-cultural sensitive information,Gender identity
img117,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal preferences,Hobbies/Leisure/Style
img1170,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Socio-cultural sensitive information,Gender identity
img1171,"[1,1,0,1,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Gender identity
img1172,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img1173,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img1174,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1175,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img1176,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,0,0,0,0,0]",Personal identity and sensitive information,Personal information
img1177,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1178,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img1179,"[1,0,0,0,0,0,0,1]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img118,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1180,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1181,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1182,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img1183,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1184,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1185,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1186,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1187,"[1,0,1,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1188,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1189,"[1,0,1,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img119,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1190,"[1,0,1,0,0,0,0,0]",2.0,0.0,1.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1191,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1192,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img1193,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1194,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1195,"[1,0,0,0,0,0,0,0]",0.0,0.0,0.0,,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1196,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1197,"[1,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img1198,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1199,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,0,0,0,0,0]",Personal identity and sensitive information,Personal information
img12,"[1,0,0,0,1,0,0,0]",1.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img120,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1200,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1201,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img1202,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,0,0,0,0,0]",Personal identity and sensitive information,Personal information
img1203,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img1204,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1205,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,0,0,0,0]",Personal identity and sensitive information,Personal information
img1206,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1207,"[1,0,1,0,0,0,0,0]",1.0,0.0,0.0,1.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1208,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img1209,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img121,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal preferences,Hobbies/Leisure/Style
img1210,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1211,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1212,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1213,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1214,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1215,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1216,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img1217,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img1218,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img1219,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img122,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal preferences,Hobbies/Leisure/Style
img1220,"[1,1,0,1,1,0,0,0]",2.0,2.0,2.0,0.0,"[1,0,0,0,0,0]",Location information,Public facilities
img1221,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img1222,"[0,0,1,0,0,0,0,0]",0.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1223,"[0,0,1,0,0,0,0,0]",0.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1224,"[0,0,1,0,1,0,0,0]",0.0,2.0,1.0,,"[0,0,0,0,0,0]",Location information,Public facilities
img1225,"[1,0,1,0,1,0,0,0]",1.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1226,"[0,0,1,0,0,0,0,1]",0.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1227,"[0,0,1,0,0,0,0,1]",0.0,2.0,0.0,0.0,"[0,1,0,0,0,0]",Location information,Public facilities
img1228,"[0,0,1,1,1,0,0,0]",0.0,2.0,2.0,0.0,"[0,0,0,0,0,0]",Location information,Public facilities
img1229,"[0,0,1,0,0,0,0,0]",0.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img123,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1230,"[1,0,1,0,0,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1231,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Location information,Public facilities
img1232,"[1,0,1,1,0,0,0,0]",2.0,2.0,2.0,0.0,"[1,0,0,0,0,0]",Location information,Public facilities
img1233,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1234,"[1,0,1,0,1,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img1235,"[1,1,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1236,"[1,1,1,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1237,"[1,0,1,0,1,0,0,0]",1.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1238,"[1,0,1,0,1,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1239,"[0,0,1,0,0,0,0,0]",0.0,2.0,1.0,0.0,"[0,1,0,0,0,0]",Location information,Public facilities
img124,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,1.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1240,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img1241,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img1242,"[0,0,1,0,0,0,0,1]",0.0,2.0,0.0,0.0,"[0,1,0,0,0,0]",Location information,Public facilities
img1243,"[0,0,1,0,0,0,0,0]",0.0,2.0,0.0,0.0,"[0,1,0,0,0,0]",Location information,Public facilities
img1244,"[1,1,1,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,0,0,0,0]",Location information,Public facilities
img1245,"[1,1,1,0,1,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img1246,"[0,0,1,0,0,0,0,0]",0.0,2.0,0.0,0.0,"[0,1,0,0,0,0]",Location information,Public facilities
img1247,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img1248,"[0,0,1,0,0,0,0,1]",0.0,2.0,0.0,0.0,"[0,1,0,0,0,0]",Location information,Public facilities
img1249,"[1,0,1,0,0,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img125,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Personal preferences,Hobbies/Leisure/Style
img1250,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img1251,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1252,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img1253,"[1,0,1,0,1,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,1,0,0]",Location information,Public facilities
img1254,"[1,0,1,1,0,0,0,0]",1.0,2.0,2.0,0.0,"[1,0,0,0,0,0]",Location information,Public facilities
img1255,"[1,0,0,1,0,0,0,0]",2.0,2.0,2.0,0.0,"[1,0,0,0,0,0]",Location information,Public facilities
img1256,"[1,0,1,0,0,0,0,0]",0.0,2.0,0.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img1257,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Location information,Public facilities
img1258,"[1,0,1,0,1,0,0,0]",2.0,2.0,1.0,0.0,"[0,1,0,0,0,0]",Location information,Public facilities
img1259,"[1,0,0,0,0,1,1,0]",1.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Risk and crime-related information,Violence/Threat
img126,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1260,"[0,0,0,0,1,0,1,1]",0.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Risk and crime-related information,Violence/Threat
img1261,"[0,0,0,0,0,0,1,0]",0.0,0.0,2.0,0.0,"[0,0,0,0,0,0]",Risk and crime-related information,Violence/Threat
img1262,"[0,0,0,0,0,0,1,0]",0.0,0.0,2.0,0.0,"[0,0,0,0,0,0]",Risk and crime-related information,Violence/Threat
img1263,"[1,0,0,0,0,1,0,0]",2.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1264,"[1,0,0,0,0,1,0,0]",2.0,2.0,2.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1265,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1266,"[1,1,0,0,0,1,0,0]",2.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1267,"[1,0,0,0,0,1,0,0]",1.0,1.0,2.0,,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1268,"[1,0,0,0,0,1,0,0]",2.0,2.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1269,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img127,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1270,"[1,0,0,0,0,1,0,0]",2.0,1.0,2.0,1.0,"[0,0,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1271,"[1,0,0,0,0,1,0,0]",1.0,1.0,2.0,0.0,"[0,0,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1272,"[1,0,0,0,0,1,0,1]",1.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1273,"[1,0,0,0,0,1,0,0]",2.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1274,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1275,"[1,0,0,0,0,1,0,0]",,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1276,"[1,0,0,0,0,1,0,0]",1.0,1.0,2.0,0.0,"[1,0,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1277,"[0,0,0,0,0,1,0,0]",0.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1278,"[1,0,1,0,0,1,0,0]",1.0,0.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1279,"[1,0,0,0,0,1,0,0]",0.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img128,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal preferences,Hobbies/Leisure/Style
img1280,"[0,0,0,0,0,1,0,0]",0.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1281,"[1,0,0,0,0,1,0,0]",2.0,1.0,2.0,0.0,"[1,0,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1282,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1283,"[1,0,0,0,0,1,0,0]",2.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1284,"[1,0,0,0,0,1,0,0]",2.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1285,"[1,0,0,0,0,1,0,0]",2.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1286,"[1,0,0,0,0,1,0,0]",1.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1287,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1288,"[1,0,0,0,0,1,0,0]",1.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1289,"[0,0,0,0,0,1,0,0]",0.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img129,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1290,"[0,0,0,0,0,1,0,0]",0.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1291,"[0,0,0,0,0,1,0,0]",0.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1292,"[1,0,0,0,0,1,0,0]",2.0,2.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1293,"[1,0,0,0,0,1,0,0]",2.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1294,"[1,0,0,0,0,1,0,0]",1.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1295,"[1,0,0,0,0,1,0,0]",1.0,1.0,2.0,0.0,"[1,0,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1296,"[1,0,0,0,0,1,0,0]",2.0,1.0,2.0,0.0,"[0,0,0,0,0,0]",Socio-cultural sensitive information,Religion/Culture
img1297,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1298,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1299,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img13,"[1,0,0,0,1,0,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img130,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1300,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1301,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1302,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1303,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1304,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1305,"[1,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1306,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1307,"[1,0,1,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1308,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1309,"[1,0,1,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img131,"[0,0,1,0,1,0,0,0]",0.0,1.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1310,"[1,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1311,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1312,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1313,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1314,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,1,0,0]",Public,Public
img1315,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1316,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1317,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1318,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1319,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img132,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1320,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Public,Public
img1321,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1322,"[0,0,1,0,1,0,0,0]",0.0,0.0,0.0,,"[0,1,1,1,0,0]",Public,Public
img1323,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1324,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1325,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1326,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1327,"[0,0,0,0,1,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1328,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1329,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img133,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1330,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1331,"[0,0,0,0,1,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1332,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1333,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1334,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1335,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1336,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1337,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1338,"[1,1,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1339,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img134,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1340,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1341,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1342,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1343,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1344,"[1,0,0,0,0,0,0,1]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1345,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img1346,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1347,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img1348,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1349,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Public,Public
img135,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Personal preferences,Hobbies/Leisure/Style
img1350,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1351,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1352,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img1353,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
